Record Count,Loaded to Repository,Survey,Year,Species Code,Common Name,Scientific Name,Sex,Age (years),Age Pop,Mean Length (mm),Std Deviation Length
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,50,36726,570,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,54,50667.75,580,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,55,93981,610,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,56,36726,570,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,58,103243.5,611.794301820454,5.71546300715771
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,66,17757,590,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,-9,292600,361.8495898838,55.6035891523744
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,4,78277.5,190,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,5,311853.5,186.240654666374,9.26646225171973
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,6,474476.5,215.050703248738,11.1347817313946
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,7,302921,206.787660809254,4.66950413117423
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,8,1330526.16666667,223.931543623657,7.40036125352553
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,9,2113630.66666667,244.89270121617,11.3887666799767
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,11,225798.25,280,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,12,2587980,255.664498952851,19.5501593881528
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,13,604071.25,273.737940681666,4.83809944885584
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,14,436181,300,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,15,377935,260,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,16,2136502.66666667,248.838609765367,26.2859347035252
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,17,1537313.25,266.292052059006,24.0811445233491
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,18,1537645.5,331.578357950516,14.6027577255783
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,19,774578,300.698393189582,29.991869680844
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,20,755870,260,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,23,225798.25,280,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,27,577038.5,297.55663616899,38.0152955607232
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,28,304534,310,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,30,396305,330,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,31,445284.5,340,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,33,682807,287.840121732788,19.8830311037034
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Female,34,198765.5,350,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,-9,756251,340.019583445179,14.115687807181
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,4,267405.5,165.846962758806,7.24788838606587
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,5,565846.25,181.337200697186,13.6466702213813
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,7,1760432.58333333,213.079141390958,10.3278765210793
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,8,3848648.75,226.124877811552,11.7765407873679
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,10,1582376,222.47074020334,21.6337155603884
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,12,92734.25,200,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,13,1331235.7,256.811494012668,9.47804988216096
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,14,1684358.51666667,251.32976757096,10.6089062972478
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,15,624072.666666667,240,
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,16,912713,247.282015266573,27.170809047953
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,17,2035017.91666667,252.415660959578,21.9760762699109
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,18,1310561,235.862458901188,26.4599684746487
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,19,453385.2,270,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,21,886964.666666667,254.819756066946,22.833366669493
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,24,346478.666666667,280,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,27,741146.666666667,269.34980030943,9.97883963005745
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,28,347947.333333333,300,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,30,262892,290,0
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,31,1138710.83333333,310.993322126703,8.37012742907219
1,2021-09-29 10:30:17,GOA,1999,30535,harlequin rockfish,Sebastes variegatus,Male,32,329705.5,310,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,-9,298189,476.631901243842,173.809671466701
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,8,110493.333333333,394.644744780982,8.85586505766246
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,9,177006,379.783849135058,19.8360468051304
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,11,942589.166666667,463.093394347308,24.1677646678273
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,12,29586,380,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,13,518760,475.993985658108,14.9770727983164
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,14,182916,430,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,15,1127449.5,472.109730857125,23.5833738157437
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,16,609774,470,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,17,849872,520.616163375191,57.0116415539833
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,21,1142704.5,534.236528341317,23.1741899239701
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,22,65057,600,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,23,144537,612.948310813148,4.55966791340777
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,24,730539,547.791329415678,28.9705917429455
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,25,261610.5,530,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,26,1651042,550.112365403182,13.9483338116832
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,27,240521,590,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,39,11710,690,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,42,227534,580,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,48,42614,620,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,50,46267,660,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,57,6928,670,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,65,19431,680,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Female,67,29689,640,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,-9,447748,295.953974110437,98.8816659599632
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,8,56827,316.91748640611,29.8412149542117
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,9,66612,401.424818351048,3.49543647875494
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,10,31333,310,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,11,128483.333333333,430,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,14,444458.666666667,460,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,15,6846322,486.158522780553,21.2196713479173
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,16,355408,450,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,17,553875.5,520,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,20,270914,540,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,22,494153,550,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,23,180268,570,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,24,270914,540,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,25,1531879.5,542.000346633009,18.0349195561498
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,28,6600,600,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,38,204177,586.342095338848,4.81651119603151
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,51,30125,610,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,58,21647,630,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,61,24039,640,0
1,2021-09-29 10:30:17,GOA,2005,30100,silvergray rockfish,Sebastes brevispinis,Male,65,835662,535.186355248892,20.9731659897264
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,-9,91845,246.905002994175,97.3981076737198
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,5,688576.333333333,256.373958055486,11.1423133194021
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,6,20724.3333333333,290,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,7,404467.75,289.583926448194,23.510612976385
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,8,1709634.3,317.986835157281,22.0564239593947
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,9,1269410.91666667,314.100664540527,11.6463032698142
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,10,6582238.51666667,341.865657071259,15.330866196712
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,11,2433859.16666667,351.500009004903,23.8814402302728
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,12,442104.666666667,380,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,13,2216504.28333333,353.708900419675,12.3429183428925
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,14,868132.15,367.310790759218,12.8792880723849
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,15,916433.666666667,390.35162755915,9.99381599088514
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,16,285988.083333333,400.410270591111,17.5509854385534
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,17,442104.666666667,380,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,18,520858.75,401.876578822953,9.8223445226297
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,20,74430.3333333333,430,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,21,27683,420,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,26,15677,450,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,27,74430.3333333333,430,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Female,28,211557.75,390,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,-9,15677,380,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,5,1110082.33333333,253.574703317802,11.8831383985587
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,6,581861.25,248.591615841978,8.95770990659616
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,7,198240.916666667,253.021571816447,12.6749511081341
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,8,1554171,283.671253034576,7.30606189978111
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,9,2219871.15,310.257788610839,11.9053325991757
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,10,4933626.25,295.693337127027,5.91269575954046
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,11,3871253,297.921032285929,4.05802542926379
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,12,804821,290,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,13,2390437.8,311.575841044682,6.69267930968941
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,14,1132436.4,310,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,22,128448.6,330,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,25,125565,340,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,27,1962318.9,314.229090898528,4.94021246074376
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,28,843804,320.494954989547,3.82147474736202
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,29,958331.1,321.340336340958,3.40688448625627
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,30,256897.2,330,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,31,128448.6,330,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Male,35,13921.5,350,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Unknown,-9,34904,120,0
1,2021-09-29 10:30:17,GOA,2011,30430,redstripe rockfish,Sebastes proriger,Unknown,2,244327,111.428577275536,8.3299478236448
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,-9,20103,430,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,4,28870,150,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,5,30419,188.62684506394,14.5549302602991
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,6,36180.5,198.53664266663,6.75695435986968
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,7,82927.9181818182,249.340198075634,28.4690022602682
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,8,283699.589141414,270.24933189461,30.8955192165523
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,9,86122.7196969697,267.601182034199,43.753895666592
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,10,390103.185425685,283.486160790533,33.4485674997736
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,11,269000.66017316,285.977331160093,41.6981653448278
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,12,172723.303571429,312.186681733429,49.8120751353586
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,13,460357.315873016,323.684126190605,33.3649324225912
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,14,279357.39484127,306.938186360765,33.7831593251419
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,15,20432.4285714286,280,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,16,25603.6,290,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,17,142071.275,323.808968420956,52.5804358084423
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,18,417117.1,364.355139120405,28.5784247472628
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,20,87636.5555555555,335.444873968118,22.7135335822092
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,22,146286,360,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,24,137987.433333333,360.720497977714,43.1771057180121
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,25,412739.722222222,371.524070523325,29.4821944945107
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,26,216785.885714286,353.512536266858,47.82915353162
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,27,125710.329365079,347.781631574706,30.0228865119437
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,28,43088.5,340,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,29,62125.3333333333,350,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,30,76152,380,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,32,58670,400,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,34,20103,420,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Female,35,80053.25,370,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,-9,3761994,281.811658923433,56.3914342970833
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,2,82590.6666666667,139.513342912032,14.3048850312895
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,3,22273.5,160,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,4,188735.333333333,161.294149125937,15.5213194323718
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,5,51467.5,186.82809540001,14.8881854907999
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,6,96094.8159090909,237.406310750989,12.7120537637076
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,7,131917.088888889,255.256890312754,26.5872753045402
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,8,90556.6777777778,264.188344414382,33.0716858400151
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,9,311188.254761905,248.536064148032,26.1571534183438
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,10,393792.722727273,259.126845061471,25.8855154574868
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,11,59370.0494949495,295.045477731187,37.429077262925
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,12,68347.7159090909,244.25165501474,4.94368079299657
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,13,284732.695562771,272.324294900017,30.3855610506431
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,14,257493.054148629,288.231567174899,26.9007790762968
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,15,179374.84025974,311.663047229683,27.3490767715798
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,16,78700.5272727273,328.238661448266,28.9637083288196
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,17,78132.8,340,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,18,259603.67965368,324.650253258172,12.5388904029969
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,19,126648.688888889,324.829215234232,21.111223016561
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,20,66444.4285714286,330,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,21,120128.476623377,269.535588018226,14.4230271143808
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,23,38672.3909090909,252.485830271678,4.32191515155016
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,24,88184.3,343.419486235078,9.53371391119171
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,25,134501.744444444,336.10881131075,20.7575239108344
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,26,277466.085714286,332.815940542746,4.49776436545622
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,27,161459.5,357.470604083377,4.34696623672387
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,28,10051.5,370,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,29,44740.9494949495,316.313618193533,4.82435562968404
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,31,28247.7272727273,320,0
1,2021-09-29 10:30:17,GOA,2011,30535,harlequin rockfish,Sebastes variegatus,Male,44,31076.2857142857,290,0
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,-9,262083,431.965942087049,69.5804446463476
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,3,99056,170,0
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,6,322977.785714286,274.006648842943,24.8041359090379
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,7,3269420.72619048,302.182695564961,12.3457559912004
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,8,549525.988095238,318.345783637816,25.288450175613
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,9,437672.5,327.668759174954,9.56093478778409
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,10,333370,334.885442601314,19.3349761472709
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,11,243679,394.809975418481,26.7505232414149
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,12,73906.25,380,0
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,14,439273.75,387.624516602688,14.6567818388926
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,15,927247.25,413.163112643365,6.73773853125298
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,16,206765,450,0
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,19,540135,393.498069926963,58.4619714707501
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,23,165412,460,0
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,27,206765,450,0
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,29,184115.5,391.971751427772,9.80368279306651
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,30,275621.25,442.009968389593,34.2908201006761
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,33,201754,420,0
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Female,37,165412,460,0
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,-9,8329179,305.274456221916,30.134312382592
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,5,93049,260,0
